Dealer_ID,Product_ID,Date,Quantity,Consumption,Location,Year,Month,Day,DayOfWeek,IsWeekend,Season,Lag_Quantity,Lag_Consumption,RollingAvg_Quantity_7,RollingAvg_Consumption_7,RollingAvg_Quantity_30,RollingAvg_Consumption_30,Consumption_Rate
D005,P006,2022-02-10,28.0,18.0,New York,2022.0,2.0,10.0,3.0,0,Winter,72.0,8.0,41.857142857142854,11.285714285714286,50.8,12.866666666666667,0.6428571428571429
D005,P006,2022-02-11,17.0,8.0,Los Angeles,2022.0,2.0,11.0,4.0,0,Winter,28.0,18.0,40.57142857142857,11.714285714285714,50.56666666666667,12.866666666666667,0.47058823529411764
D005,P006,2022-02-12,64.0,15.0,Chicago,2022.0,2.0,12.0,5.0,1,Winter,17.0,8.0,41.714285714285715,12.857142857142858,50.43333333333333,13.033333333333333,0.234375
D005,P006,2022-02-13,54.0,17.0,New York,2022.0,2.0,13.0,6.0,1,Winter,64.0,15.0,46.714285714285715,13.0,49.93333333333333,13.0,0.3148148148148148
D005,P006,2022-02-14,62.0,10.0,New York,2022.0,2.0,14.0,0.0,0,Winter,54.0,17.0,46.714285714285715,13.428571428571429,50.766666666666666,12.966666666666667,0.16129032258064516
D005,P006,2022-02-15,90.0,11.0,Chicago,2022.0,2.0,15.0,1.0,0,Winter,62.0,10.0,55.285714285714285,12.428571428571429,50.5,13.066666666666666,0.12222222222222222
D005,P006,2022-02-16,63.0,14.0,Chicago,2022.0,2.0,16.0,2.0,0,Winter,90.0,11.0,54.0,13.285714285714286,51.3,13.333333333333334,0.2222222222222222
D005,P006,2022-02-17,10.0,10.0,Chicago,2022.0,2.0,17.0,3.0,0,Winter,63.0,14.0,51.42857142857143,12.142857142857142,50.13333333333333,13.066666666666666,1.0
D005,P006,2022-02-18,45.0,9.0,New York,2022.0,2.0,18.0,4.0,0,Winter,10.0,10.0,55.42857142857143,12.285714285714286,50.833333333333336,12.733333333333333,0.2
D005,P006,2022-02-19,78.0,16.0,Chicago,2022.0,2.0,19.0,5.0,1,Winter,45.0,9.0,57.42857142857143,12.428571428571429,51.733333333333334,12.933333333333334,0.20512820512820512
D005,P006,2022-02-20,41.0,16.0,Los Angeles,2022.0,2.0,20.0,6.0,1,Winter,78.0,16.0,55.57142857142857,12.285714285714286,51.36666666666667,12.966666666666667,0.3902439024390244
D005,P006,2022-02-21,14.0,16.0,New York,2022.0,2.0,21.0,0.0,0,Winter,41.0,16.0,48.714285714285715,13.142857142857142,51.13333333333333,12.933333333333334,1.1428571428571428
D005,P006,2022-02-22,66.0,8.0,Los Angeles,2022.0,2.0,22.0,1.0,0,Winter,14.0,16.0,45.285714285714285,12.714285714285714,51.0,12.566666666666666,0.12121212121212122
D005,P006,2022-02-23,33.0,8.0,Los Angeles,2022.0,2.0,23.0,2.0,0,Winter,66.0,8.0,41.0,11.857142857142858,49.0,12.4,0.24242424242424243
D005,P006,2022-02-24,69.0,10.0,Los Angeles,2022.0,2.0,24.0,3.0,0,Winter,33.0,8.0,49.42857142857143,11.857142857142858,50.9,12.433333333333334,0.14492753623188406
D005,P006,2022-02-25,84.0,11.0,Chicago,2022.0,2.0,25.0,4.0,0,Winter,69.0,10.0,55.0,12.142857142857142,52.0,12.166666666666666,0.13095238095238096
D005,P006,2022-02-26,,,,2022.0,2.0,26.0,5.0,1,Winter,84.0,11.0,51.166666666666664,11.5,52.93103448275862,12.03448275862069,0.0
D005,P006,2022-02-27,73.0,7.0,Chicago,2022.0,2.0,27.0,6.0,1,Winter,0.0,0.0,56.5,10.0,54.58620689655172,11.724137931034482,0.0958904109589041
D005,P006,2022-02-28,16.0,16.0,Los Angeles,2022.0,2.0,28.0,0.0,0,Winter,73.0,7.0,56.833333333333336,10.0,51.86206896551724,11.827586206896552,1.0
D005,P006,2022-03-01,15.0,19.0,New York,2022.0,3.0,1.0,1.0,0,Spring,16.0,16.0,48.333333333333336,11.833333333333334,50.827586206896555,12.206896551724139,1.2666666666666666
D005,P006,2022-03-02,69.0,6.0,Los Angeles,2022.0,3.0,2.0,2.0,0,Spring,15.0,19.0,54.333333333333336,11.5,50.51724137931034,11.89655172413793,0.08695652173913043
D005,P006,2022-03-03,95.0,6.0,Chicago,2022.0,3.0,3.0,3.0,0,Spring,69.0,6.0,58.666666666666664,10.833333333333334,50.827586206896555,11.89655172413793,0.06315789473684211
D005,P006,2022-03-04,76.0,19.0,Chicago,2022.0,3.0,4.0,4.0,0,Spring,95.0,6.0,57.333333333333336,12.166666666666666,50.724137931034484,11.931034482758621,0.25
D005,P006,2022-03-05,33.0,15.0,Chicago,2022.0,3.0,5.0,5.0,1,Spring,76.0,19.0,53.857142857142854,12.571428571428571,50.3448275862069,11.931034482758621,0.45454545454545453
D005,P006,2022-03-06,990.0,190.0,,2022.0,3.0,6.0,6.0,1,Spring,33.0,15.0,184.85714285714286,38.714285714285715,83.58620689655173,18.310344827586206,0.1919191919191919
D005,P006,2022-03-07,38.0,16.0,New York,2022.0,3.0,7.0,0.0,0,Spring,990.0,190.0,188.0,38.714285714285715,82.96551724137932,18.620689655172413,0.42105263157894735
D005,P006,2022-03-08,54.0,5.0,New York,2022.0,3.0,8.0,1.0,0,Spring,38.0,16.0,193.57142857142858,36.714285714285715,84.17241379310344,18.24137931034483,0.09259259259259259
D005,P006,2022-03-09,76.0,11.0,Chicago,2022.0,3.0,9.0,2.0,0,Spring,54.0,5.0,194.57142857142858,37.42857142857143,84.65517241379311,18.379310344827587,0.14473684210526316
D005,P006,2022-03-10,64.0,10.0,Los Angeles,2022.0,3.0,10.0,3.0,0,Spring,76.0,11.0,190.14285714285714,38.0,85.82758620689656,18.103448275862068,0.15625
D005,P006,2022-03-11,66.0,6.0,New York,2022.0,3.0,11.0,4.0,0,Spring,64.0,10.0,188.71428571428572,36.142857142857146,85.62068965517241,18.03448275862069,0.09090909090909091
D005,P006,2022-03-12,36.0,12.0,Chicago,2022.0,3.0,12.0,5.0,1,Spring,66.0,6.0,189.14285714285714,35.714285714285715,85.89655172413794,17.82758620689655,0.3333333333333333
D005,P006,2022-03-13,43.0,11.0,Los Angeles,2022.0,3.0,13.0,6.0,1,Spring,36.0,12.0,53.857142857142854,10.142857142857142,86.79310344827586,17.93103448275862,0.2558139534883721
D005,P006,2022-03-14,38.0,11.0,Chicago,2022.0,3.0,14.0,0.0,0,Spring,43.0,11.0,53.857142857142854,9.428571428571429,85.89655172413794,17.79310344827586,0.2894736842105263
D005,P006,2022-03-15,27.0,5.0,Chicago,2022.0,3.0,15.0,1.0,0,Spring,38.0,11.0,50.0,9.428571428571429,84.96551724137932,17.379310344827587,0.18518518518518517
D005,P006,2022-03-16,28.0,14.0,Los Angeles,2022.0,3.0,16.0,2.0,0,Spring,27.0,5.0,43.142857142857146,9.857142857142858,83.79310344827586,17.517241379310345,0.5
D005,P006,2022-03-17,78.0,18.0,Chicago,2022.0,3.0,17.0,3.0,0,Spring,28.0,14.0,45.142857142857146,11.0,83.37931034482759,17.75862068965517,0.23076923076923078
D005,P006,2022-03-18,99.0,8.0,New York,2022.0,3.0,18.0,4.0,0,Spring,78.0,18.0,49.857142857142854,11.285714285714286,84.62068965517241,17.551724137931036,0.08080808080808081
D005,P006,2022-03-19,44.0,9.0,Los Angeles,2022.0,3.0,19.0,5.0,1,Spring,99.0,8.0,51.0,10.857142857142858,85.79310344827586,17.517241379310345,0.20454545454545456
D005,P006,2022-03-20,36.0,6.0,Chicago,2022.0,3.0,20.0,6.0,1,Spring,44.0,9.0,50.0,10.142857142857142,85.48275862068965,17.413793103448278,0.16666666666666666
D005,P006,2022-03-21,990.0,190.0,,2022.0,3.0,21.0,0.0,0,Spring,36.0,6.0,186.0,35.714285714285715,116.93103448275862,23.413793103448278,0.1919191919191919
D005,P006,2022-03-22,56.0,14.0,Chicago,2022.0,3.0,22.0,1.0,0,Spring,990.0,190.0,190.14285714285714,37.0,117.44827586206897,23.344827586206897,0.25
D005,P006,2022-03-23,36.0,12.0,Chicago,2022.0,3.0,23.0,2.0,0,Spring,56.0,14.0,191.28571428571428,36.714285714285715,118.20689655172414,23.20689655172414,0.3333333333333333
D005,P006,2022-03-24,54.0,13.0,Chicago,2022.0,3.0,24.0,3.0,0,Spring,36.0,12.0,187.85714285714286,36.0,117.79310344827586,23.379310344827587,0.24074074074074073
D005,P006,2022-03-25,29.0,10.0,Los Angeles,2022.0,3.0,25.0,4.0,0,Spring,54.0,13.0,177.85714285714286,36.285714285714285,117.65517241379311,23.448275862068964,0.3448275862068966
D005,P006,2022-03-25,29.0,10.0,Los Angeles,2022.0,3.0,25.0,4.0,0,Spring,29.0,10.0,175.71428571428572,36.42857142857143,116.27586206896552,23.448275862068964,0.3448275862068966
D005,P006,2022-03-26,35.0,16.0,New York,2022.0,3.0,26.0,5.0,1,Spring,29.0,10.0,175.57142857142858,37.857142857142854,114.58620689655173,23.620689655172413,0.45714285714285713
D005,P006,2022-03-27,61.0,19.0,Los Angeles,2022.0,3.0,27.0,6.0,1,Spring,35.0,16.0,42.857142857142854,13.428571428571429,112.8,23.466666666666665,0.3114754098360656
D005,P006,2022-03-28,40.0,15.0,Chicago,2022.0,3.0,28.0,0.0,0,Spring,61.0,19.0,40.57142857142857,13.571428571428571,111.7,23.733333333333334,0.375
D005,P006,2022-03-29,74.0,6.0,New York,2022.0,3.0,29.0,1.0,0,Spring,40.0,15.0,46.0,12.714285714285714,113.63333333333334,23.4,0.08108108108108109
D005,P006,2022-03-30,75.0,17.0,New York,2022.0,3.0,30.0,2.0,0,Spring,74.0,6.0,49.0,13.285714285714286,115.63333333333334,23.333333333333332,0.22666666666666666
D005,P006,,85.0,15.0,New York,,,,,0,Fall,75.0,17.0,57.0,14.0,116.16666666666667,23.633333333333333,0.17647058823529413
D005,P006,,57.0,5.0,New York,,,,,0,Fall,85.0,15.0,61.0,13.285714285714286,114.9,23.6,0.08771929824561403
D005,P007,2022-01-01,29.0,15.0,Chicago,2022.0,1.0,1.0,5.0,1,Winter,0.0,0.0,29.0,15.0,29.0,15.0,0.5172413793103449
D005,P007,2022-01-02,24.0,7.0,Chicago,2022.0,1.0,2.0,6.0,1,Winter,29.0,15.0,26.5,11.0,26.5,11.0,0.2916666666666667
D005,P007,2022-01-03,30.0,16.0,New York,2022.0,1.0,3.0,0.0,0,Winter,24.0,7.0,27.666666666666668,12.666666666666666,27.666666666666668,12.666666666666666,0.5333333333333333
D005,P007,2022-01-04,17.0,7.0,New York,2022.0,1.0,4.0,1.0,0,Winter,30.0,16.0,25.0,11.25,25.0,11.25,0.4117647058823529
D005,P007,2022-01-05,62.0,16.0,Chicago,2022.0,1.0,5.0,2.0,0,Winter,17.0,7.0,32.4,12.2,32.4,12.2,0.25806451612903225
D005,P007,2022-01-06,48.0,8.0,Los Angeles,2022.0,1.0,6.0,3.0,0,Winter,62.0,16.0,35.0,11.5,35.0,11.5,0.16666666666666666
D005,P007,2022-01-07,92.0,12.0,Chicago,2022.0,1.0,7.0,4.0,0,Winter,48.0,8.0,43.142857142857146,11.571428571428571,43.142857142857146,11.571428571428571,0.13043478260869565
D005,P007,2022-01-08,77.0,18.0,Los Angeles,2022.0,1.0,8.0,5.0,1,Winter,92.0,12.0,50.0,12.0,47.375,12.375,0.23376623376623376
D005,P007,2022-01-09,99.0,13.0,Chicago,2022.0,1.0,9.0,6.0,1,Winter,77.0,18.0,60.714285714285715,12.857142857142858,53.111111111111114,12.444444444444445,0.13131313131313133
D005,P007,2022-01-10,15.0,17.0,Los Angeles,2022.0,1.0,10.0,0.0,0,Winter,99.0,13.0,58.57142857142857,13.0,49.3,12.9,1.1333333333333333
D005,P007,2022-01-11,25.0,16.0,Los Angeles,2022.0,1.0,11.0,1.0,0,Winter,15.0,17.0,59.714285714285715,14.285714285714286,47.09090909090909,13.181818181818182,0.64
D005,P007,2022-01-12,73.0,7.0,Los Angeles,2022.0,1.0,12.0,2.0,0,Winter,25.0,16.0,61.285714285714285,13.0,49.25,12.666666666666666,0.0958904109589041
D005,P007,2022-01-13,33.0,19.0,Los Angeles,2022.0,1.0,13.0,3.0,0,Winter,73.0,7.0,59.142857142857146,14.571428571428571,48.0,13.153846153846153,0.5757575757575758
D005,P007,2022-01-14,74.0,9.0,New York,2022.0,1.0,14.0,4.0,0,Winter,33.0,19.0,56.57142857142857,14.142857142857142,49.857142857142854,12.857142857142858,0.12162162162162163
D005,P007,2022-01-15,97.0,14.0,New York,2022.0,1.0,15.0,5.0,1,Winter,74.0,9.0,59.42857142857143,13.571428571428571,53.0,12.933333333333334,0.14432989690721648
D005,P007,2022-01-16,60.0,12.0,Los Angeles,2022.0,1.0,16.0,6.0,1,Winter,97.0,14.0,53.857142857142854,13.428571428571429,53.4375,12.875,0.2
D005,P007,2022-01-17,71.0,9.0,Los Angeles,2022.0,1.0,17.0,0.0,0,Winter,60.0,12.0,61.857142857142854,12.285714285714286,54.470588235294116,12.647058823529411,0.1267605633802817
D005,P007,2022-01-18,73.0,15.0,New York,2022.0,1.0,18.0,1.0,0,Winter,71.0,9.0,68.71428571428571,12.142857142857142,55.5,12.777777777777779,0.2054794520547945
D005,P007,2022-01-19,59.0,18.0,New York,2022.0,1.0,19.0,2.0,0,Winter,73.0,15.0,66.71428571428571,13.714285714285714,55.68421052631579,13.052631578947368,0.3050847457627119
D005,P007,2022-01-20,21.0,16.0,Chicago,2022.0,1.0,20.0,3.0,0,Winter,59.0,18.0,65.0,13.285714285714286,53.95,13.2,0.7619047619047619
D005,P007,2022-01-21,82.0,18.0,Chicago,2022.0,1.0,21.0,4.0,0,Winter,21.0,16.0,66.14285714285714,14.571428571428571,55.285714285714285,13.428571428571429,0.21951219512195122
D005,P007,2022-01-22,15.0,10.0,Los Angeles,2022.0,1.0,22.0,5.0,1,Winter,82.0,18.0,54.42857142857143,14.0,53.45454545454545,13.272727272727273,0.6666666666666666
D005,P007,2022-01-23,41.0,19.0,Chicago,2022.0,1.0,23.0,6.0,1,Winter,15.0,10.0,51.714285714285715,15.0,52.91304347826087,13.521739130434783,0.4634146341463415
D005,P007,2022-01-24,72.0,6.0,New York,2022.0,1.0,24.0,0.0,0,Winter,41.0,19.0,51.857142857142854,14.571428571428571,53.708333333333336,13.208333333333334,0.08333333333333333
D005,P007,2022-01-25,30.0,15.0,Chicago,2022.0,1.0,25.0,1.0,0,Winter,72.0,6.0,45.714285714285715,14.571428571428571,52.76,13.28,0.5
D005,P007,2022-01-26,67.0,5.0,New York,2022.0,1.0,26.0,2.0,0,Winter,30.0,15.0,46.857142857142854,12.714285714285714,53.30769230769231,12.961538461538462,0.07462686567164178
D005,P007,2022-01-27,52.0,15.0,New York,2022.0,1.0,27.0,3.0,0,Winter,67.0,5.0,51.285714285714285,12.571428571428571,53.25925925925926,13.037037037037036,0.28846153846153844
D005,P007,2022-01-28,16.0,15.0,New York,2022.0,1.0,28.0,4.0,0,Winter,52.0,15.0,41.857142857142854,12.142857142857142,51.92857142857143,13.107142857142858,0.9375
D005,P007,2022-01-29,50.0,6.0,New York,2022.0,1.0,29.0,5.0,1,Winter,16.0,15.0,46.857142857142854,11.571428571428571,51.86206896551724,12.862068965517242,0.12
D005,P007,2022-01-30,69.0,10.0,Los Angeles,2022.0,1.0,30.0,6.0,1,Winter,50.0,6.0,50.857142857142854,10.285714285714286,52.43333333333333,12.766666666666667,0.14492753623188406
D005,P007,2022-02-01,28.0,5.0,Los Angeles,2022.0,2.0,1.0,1.0,0,Winter,69.0,10.0,44.57142857142857,10.142857142857142,52.4,12.433333333333334,0.17857142857142858
D005,P007,2022-02-02,72.0,5.0,Los Angeles,2022.0,2.0,2.0,2.0,0,Winter,28.0,5.0,50.57142857142857,8.714285714285714,54.0,12.366666666666667,0.06944444444444445
D005,P007,2022-02-03,25.0,10.0,Los Angeles,2022.0,2.0,3.0,3.0,0,Winter,72.0,5.0,44.57142857142857,9.428571428571429,53.833333333333336,12.166666666666666,0.4
D005,P007,2022-02-04,80.0,5.0,Los Angeles,2022.0,2.0,4.0,4.0,0,Winter,25.0,10.0,48.57142857142857,8.0,55.93333333333333,12.1,0.0625
D005,P007,2022-02-05,93.0,19.0,New York,2022.0,2.0,5.0,5.0,1,Winter,80.0,5.0,59.57142857142857,8.571428571428571,56.96666666666667,12.2,0.20430107526881722
D005,P007,2022-02-06,22.0,10.0,Los Angeles,2022.0,2.0,6.0,6.0,1,Winter,93.0,19.0,55.57142857142857,9.142857142857142,56.1,12.266666666666667,0.45454545454545453
D005,P007,2022-02-07,36.0,17.0,Los Angeles,2022.0,2.0,7.0,0.0,0,Winter,22.0,10.0,50.857142857142854,10.142857142857142,54.233333333333334,12.433333333333334,0.4722222222222222
D005,P007,2022-02-08,41.0,18.0,Los Angeles,2022.0,2.0,8.0,1.0,0,Winter,36.0,17.0,52.714285714285715,12.0,53.03333333333333,12.433333333333334,0.43902439024390244
D005,P007,2022-02-09,27.0,6.0,Chicago,2022.0,2.0,9.0,2.0,0,Winter,41.0,18.0,46.285714285714285,12.142857142857142,50.63333333333333,12.2,0.2222222222222222
D005,P007,2022-02-10,49.0,7.0,Chicago,2022.0,2.0,10.0,3.0,0,Winter,27.0,6.0,49.714285714285715,11.714285714285714,51.766666666666666,11.866666666666667,0.14285714285714285
D005,P007,2022-02-11,87.0,8.0,Los Angeles,2022.0,2.0,11.0,4.0,0,Winter,49.0,7.0,50.714285714285715,12.142857142857142,53.833333333333336,11.6,0.09195402298850575
D005,P007,2022-02-12,84.0,6.0,Los Angeles,2022.0,2.0,12.0,5.0,1,Winter,87.0,8.0,49.42857142857143,10.285714285714286,54.2,11.566666666666666,0.07142857142857142
D005,P007,2022-02-13,87.0,16.0,Chicago,2022.0,2.0,13.0,6.0,1,Winter,84.0,6.0,58.714285714285715,11.142857142857142,56.0,11.466666666666667,0.1839080459770115
D005,P007,2022-02-14,21.0,11.0,New York,2022.0,2.0,14.0,0.0,0,Winter,87.0,16.0,56.57142857142857,10.285714285714286,54.233333333333334,11.533333333333333,0.5238095238095238
D005,P007,2022-02-15,52.0,10.0,Los Angeles,2022.0,2.0,15.0,1.0,0,Winter,21.0,11.0,58.142857142857146,9.142857142857142,52.733333333333334,11.4,0.19230769230769232
D005,P007,2022-02-16,91.0,15.0,Los Angeles,2022.0,2.0,16.0,2.0,0,Winter,52.0,10.0,67.28571428571429,10.428571428571429,53.766666666666666,11.5,0.16483516483516483
D005,P007,2022-02-17,50.0,5.0,Los Angeles,2022.0,2.0,17.0,3.0,0,Winter,91.0,15.0,67.42857142857143,10.142857142857142,53.06666666666667,11.366666666666667,0.1
D005,P007,2022-02-18,53.0,10.0,Los Angeles,2022.0,2.0,18.0,4.0,0,Winter,50.0,5.0,62.57142857142857,10.428571428571429,52.4,11.2,0.18867924528301888
D005,P007,2022-02-19,97.0,15.0,Chicago,2022.0,2.0,19.0,5.0,1,Winter,53.0,10.0,64.42857142857143,11.714285714285714,53.666666666666664,11.1,0.15463917525773196
D005,P007,2022-02-20,17.0,7.0,New York,2022.0,2.0,20.0,6.0,1,Winter,97.0,15.0,54.42857142857143,10.428571428571429,53.53333333333333,10.8,0.4117647058823529
D005,P007,2022-02-21,21.0,15.0,Los Angeles,2022.0,2.0,21.0,0.0,0,Winter,17.0,7.0,54.42857142857143,11.0,51.5,10.7,0.7142857142857143
D005,P007,2022-02-22,92.0,16.0,Chicago,2022.0,2.0,22.0,1.0,0,Winter,21.0,15.0,60.142857142857146,11.857142857142858,54.06666666666667,10.9,0.17391304347826086
D005,P007,2022-02-23,54.0,6.0,New York,2022.0,2.0,23.0,2.0,0,Winter,92.0,16.0,54.857142857142854,10.571428571428571,54.5,10.466666666666667,0.1111111111111111
D005,P007,2022-02-24,28.0,5.0,Los Angeles,2022.0,2.0,24.0,3.0,0,Winter,54.0,6.0,51.714285714285715,10.571428571428571,53.03333333333333,10.433333333333334,0.17857142857142858
D005,P007,2022-02-25,36.0,7.0,Los Angeles,2022.0,2.0,25.0,4.0,0,Winter,28.0,5.0,49.285714285714285,10.142857142857142,53.233333333333334,10.166666666666666,0.19444444444444445
D005,P007,2022-02-26,32.0,19.0,New York,2022.0,2.0,26.0,5.0,1,Winter,36.0,7.0,40.0,10.714285714285714,52.06666666666667,10.633333333333333,0.59375
D005,P007,2022-02-27,39.0,9.0,Chicago,2022.0,2.0,27.0,6.0,1,Winter,32.0,19.0,43.142857142857146,11.0,51.63333333333333,10.433333333333334,0.23076923076923078
D005,P007,2022-02-28,69.0,11.0,New York,2022.0,2.0,28.0,0.0,0,Winter,39.0,9.0,50.0,10.428571428571429,53.4,10.3,0.15942028985507245
D005,P007,2022-03-01,17.0,19.0,New York,2022.0,3.0,1.0,1.0,0,Spring,69.0,11.0,39.285714285714285,10.857142857142858,52.3,10.733333333333333,1.1176470588235294
D005,P007,2022-03-02,48.0,16.0,New York,2022.0,3.0,2.0,2.0,0,Spring,17.0,19.0,38.42857142857143,12.285714285714286,51.6,10.933333333333334,0.3333333333333333
D005,P007,2022-03-03,59.0,14.0,Los Angeles,2022.0,3.0,3.0,3.0,0,Spring,48.0,16.0,42.857142857142854,13.571428571428571,52.63333333333333,11.233333333333333,0.23728813559322035
D005,P007,2022-03-04,72.0,10.0,Los Angeles,2022.0,3.0,4.0,4.0,0,Spring,59.0,14.0,48.0,14.0,52.63333333333333,11.4,0.1388888888888889
D005,P007,2022-03-05,43.0,13.0,Los Angeles,2022.0,3.0,5.0,5.0,1,Spring,72.0,10.0,49.57142857142857,13.142857142857142,53.233333333333334,11.5,0.3023255813953488
D005,P007,2022-03-06,34.0,17.0,Los Angeles,2022.0,3.0,6.0,6.0,1,Spring,43.0,13.0,48.857142857142854,14.285714285714286,51.7,11.9,0.5
D005,P007,2022-03-07,97.0,11.0,New York,2022.0,3.0,7.0,0.0,0,Spring,34.0,17.0,52.857142857142854,14.285714285714286,51.833333333333336,11.633333333333333,0.1134020618556701
D005,P007,2022-03-08,31.0,9.0,Los Angeles,2022.0,3.0,8.0,1.0,0,Spring,97.0,11.0,54.857142857142854,12.857142857142858,52.13333333333333,11.6,0.2903225806451613
D005,P007,2022-03-09,59.0,19.0,Los Angeles,2022.0,3.0,9.0,2.0,0,Spring,31.0,9.0,56.42857142857143,13.285714285714286,52.9,11.666666666666666,0.3220338983050847
D005,P007,2022-03-10,62.0,19.0,New York,2022.0,3.0,10.0,3.0,0,Spring,59.0,19.0,56.857142857142854,14.0,53.6,11.7,0.3064516129032258
D005,P007,2022-03-11,31.0,12.0,Chicago,2022.0,3.0,11.0,4.0,0,Spring,62.0,19.0,51.0,14.285714285714286,53.733333333333334,11.9,0.3870967741935484
D005,P007,2022-03-12,61.0,18.0,New York,2022.0,3.0,12.0,5.0,1,Spring,31.0,12.0,53.57142857142857,15.0,54.13333333333333,12.266666666666667,0.29508196721311475
D005,P007,2022-03-13,25.0,6.0,Los Angeles,2022.0,3.0,13.0,6.0,1,Spring,61.0,18.0,52.285714285714285,13.428571428571429,52.06666666666667,12.2,0.24
D005,P007,2022-03-14,43.0,12.0,Los Angeles,2022.0,3.0,14.0,0.0,0,Spring,25.0,6.0,44.57142857142857,13.571428571428571,50.7,12.4,0.27906976744186046
D005,P007,2022-03-15,13.0,6.0,Chicago,2022.0,3.0,15.0,1.0,0,Spring,43.0,12.0,42.0,13.142857142857142,48.233333333333334,12.066666666666666,0.46153846153846156
D005,P007,2022-03-16,42.0,16.0,New York,2022.0,3.0,16.0,2.0,0,Spring,13.0,6.0,39.57142857142857,12.714285714285714,48.93333333333333,12.233333333333333,0.38095238095238093
D005,P007,2022-03-17,58.0,5.0,Chicago,2022.0,3.0,17.0,3.0,0,Spring,42.0,16.0,39.0,10.714285714285714,49.13333333333333,12.066666666666666,0.08620689655172414
D005,P007,2022-03-18,60.0,10.0,Chicago,2022.0,3.0,18.0,4.0,0,Spring,58.0,5.0,43.142857142857146,10.428571428571429,48.1,11.9,0.16666666666666666
D005,P007,2022-03-19,14.0,14.0,Chicago,2022.0,3.0,19.0,5.0,1,Spring,60.0,10.0,36.42857142857143,9.857142857142858,46.9,12.2,1.0
D005,P007,2022-03-19,14.0,14.0,Chicago,2022.0,3.0,19.0,5.0,1,Spring,14.0,14.0,34.857142857142854,11.0,45.6,12.333333333333334,1.0
D005,P007,2022-03-20,77.0,19.0,Los Angeles,2022.0,3.0,20.0,6.0,1,Spring,14.0,14.0,39.714285714285715,12.0,44.93333333333333,12.466666666666667,0.24675324675324675
D005,P007,2022-03-21,89.0,17.0,Los Angeles,2022.0,3.0,21.0,0.0,0,Spring,77.0,19.0,50.57142857142857,13.571428571428571,47.333333333333336,12.8,0.19101123595505617
D005,P007,2022-03-22,62.0,11.0,Los Angeles,2022.0,3.0,22.0,1.0,0,Spring,89.0,17.0,53.42857142857143,12.857142857142858,48.7,12.666666666666666,0.1774193548387097
D005,P007,2022-03-23,94.0,10.0,New York,2022.0,3.0,23.0,2.0,0,Spring,62.0,11.0,58.57142857142857,13.571428571428571,48.766666666666666,12.466666666666667,0.10638297872340426
D005,P007,2022-03-24,23.0,5.0,New York,2022.0,3.0,24.0,3.0,0,Spring,94.0,10.0,53.285714285714285,12.857142857142858,47.733333333333334,12.433333333333334,0.21739130434782608
D005,P007,2022-03-25,96.0,14.0,Los Angeles,2022.0,3.0,25.0,4.0,0,Spring,23.0,5.0,65.0,12.857142857142858,50.0,12.733333333333333,0.14583333333333334
D005,P007,2022-03-26,83.0,19.0,Chicago,2022.0,3.0,26.0,5.0,1,Spring,96.0,14.0,74.85714285714286,13.571428571428571,51.56666666666667,13.133333333333333,0.2289156626506024
D005,P007,2022-03-27,49.0,10.0,Los Angeles,2022.0,3.0,27.0,6.0,1,Spring,83.0,19.0,70.85714285714286,12.285714285714286,52.13333333333333,12.833333333333334,0.20408163265306123
D005,P007,2022-03-28,31.0,17.0,New York,2022.0,3.0,28.0,0.0,0,Spring,49.0,10.0,62.57142857142857,12.285714285714286,51.86666666666667,13.1,0.5483870967741935
